epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,22612.5,0.60544,0.54016,1.0651,0.83303,0.83096,0.86578,0.72751,0.45364,0.50522,0.75408,0.0050005,0.0050005,0.0050005
103,22834.2,0.60197,0.53145,1.06329,0.83672,0.82868,0.86629,0.7278,0.45338,0.50677,0.75382,0.004951,0.004951,0.004951
104,23055.8,0.59928,0.53721,1.06429,0.83708,0.82885,0.86618,0.72772,0.45293,0.50624,0.75402,0.0049015,0.0049015,0.0049015
105,23276,0.59464,0.5334,1.05952,0.83734,0.82988,0.86623,0.72803,0.45197,0.50635,0.75346,0.004852,0.004852,0.004852
106,23498,0.59592,0.52837,1.06419,0.84037,0.82682,0.86619,0.72841,0.45084,0.5058,0.75285,0.0048025,0.0048025,0.0048025
107,23719.9,0.59453,0.53149,1.06442,0.8416,0.82629,0.86604,0.72856,0.45008,0.50553,0.75308,0.004753,0.004753,0.004753
108,23941.4,0.59393,0.5315,1.05959,0.83967,0.82832,0.86645,0.7293,0.44973,0.50562,0.75327,0.0047035,0.0047035,0.0047035
109,24163.1,0.58557,0.51519,1.05223,0.83851,0.83076,0.86657,0.72964,0.44886,0.50545,0.75254,0.004654,0.004654,0.004654
110,24384.2,0.58546,0.51693,1.0509,0.83962,0.8298,0.86599,0.73024,0.44782,0.50301,0.75202,0.0046045,0.0046045,0.0046045
111,24605.6,0.58143,0.51486,1.05114,0.83859,0.82929,0.86635,0.73164,0.44698,0.50233,0.75169,0.004555,0.004555,0.004555
112,24827.4,0.57814,0.50939,1.04587,0.83795,0.83022,0.86586,0.73162,0.44653,0.50203,0.75139,0.0045055,0.0045055,0.0045055
113,25047.6,0.58023,0.51459,1.0452,0.83993,0.82604,0.8658,0.73216,0.44624,0.5014,0.75103,0.004456,0.004456,0.004456
114,25269.7,0.57677,0.5128,1.0461,0.83834,0.82913,0.86584,0.73198,0.44504,0.50255,0.74986,0.0044065,0.0044065,0.0044065
115,25490.1,0.57328,0.50456,1.04142,0.83195,0.83404,0.86573,0.73261,0.4445,0.50174,0.74941,0.004357,0.004357,0.004357
116,25712.9,0.57317,0.50954,1.04263,0.83061,0.83668,0.86601,0.73325,0.4447,0.50058,0.74992,0.0043075,0.0043075,0.0043075
117,25934.6,0.57111,0.50202,1.0406,0.83273,0.83536,0.86606,0.73437,0.44388,0.4998,0.74891,0.004258,0.004258,0.004258
118,26156.4,0.56484,0.4961,1.03881,0.83248,0.83645,0.86597,0.73414,0.44303,0.49859,0.74829,0.0042085,0.0042085,0.0042085
119,26376.9,0.56847,0.49675,1.03998,0.83453,0.83572,0.86596,0.73512,0.44285,0.49792,0.74828,0.004159,0.004159,0.004159
120,26598.3,0.56471,0.49378,1.03493,0.83616,0.83575,0.86625,0.73559,0.44237,0.49812,0.74813,0.0041095,0.0041095,0.0041095
121,26819.9,0.56426,0.49776,1.03806,0.83595,0.83582,0.86629,0.73588,0.44173,0.49684,0.74775,0.00406,0.00406,0.00406
122,27042.2,0.55831,0.48824,1.03215,0.83669,0.83435,0.86673,0.73617,0.44109,0.49669,0.74689,0.0040105,0.0040105,0.0040105
123,27264.4,0.55609,0.49244,1.03245,0.83833,0.83424,0.86659,0.73626,0.44168,0.49604,0.74758,0.003961,0.003961,0.003961
124,27486.2,0.55532,0.49004,1.03371,0.84025,0.83127,0.86667,0.7371,0.44083,0.4975,0.74687,0.0039115,0.0039115,0.0039115
125,27707.5,0.55253,0.48567,1.03108,0.84076,0.83077,0.86643,0.73747,0.44055,0.49896,0.7467,0.003862,0.003862,0.003862
126,27929.2,0.54933,0.48005,1.02749,0.84005,0.83224,0.86617,0.73774,0.43978,0.50031,0.74594,0.0038125,0.0038125,0.0038125
127,28150.8,0.55432,0.48332,1.03042,0.84256,0.83112,0.86695,0.73859,0.43918,0.5003,0.74537,0.003763,0.003763,0.003763
128,28372,0.5459,0.47814,1.02518,0.84236,0.83068,0.86703,0.73922,0.43765,0.50068,0.74389,0.0037135,0.0037135,0.0037135
129,28594.1,0.54192,0.47114,1.01942,0.84138,0.83022,0.86695,0.73898,0.4359,0.50158,0.74241,0.003664,0.003664,0.003664
130,28814.2,0.54549,0.48155,1.02691,0.84164,0.83258,0.86723,0.74003,0.43505,0.5002,0.74168,0.0036145,0.0036145,0.0036145
131,29035.5,0.54022,0.4724,1.02416,0.84554,0.83172,0.86713,0.74068,0.43469,0.4984,0.74168,0.003565,0.003565,0.003565
