epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,23817.5,0.75215,0.72642,1.17632,0.80255,0.79593,0.83893,0.67411,0.42247,0.44046,0.6538,0.0090397,0.0090397,0.0090397
99,24059.8,0.75189,0.72538,1.17475,0.80477,0.7941,0.83907,0.67413,0.42194,0.44089,0.6535,0.0090298,0.0090298,0.0090298
100,24302.4,0.75019,0.72334,1.17226,0.80106,0.79564,0.83944,0.67443,0.42168,0.43955,0.65355,0.0090199,0.0090199,0.0090199
101,24545.2,0.75432,0.72431,1.17413,0.80112,0.79445,0.83959,0.67413,0.42135,0.43931,0.65324,0.00901,0.00901,0.00901
102,24786.1,0.74875,0.71026,1.1696,0.79203,0.80488,0.84,0.67486,0.4216,0.43789,0.65412,0.0090001,0.0090001,0.0090001
103,25028.5,0.74975,0.71164,1.17126,0.79227,0.8047,0.84004,0.67504,0.42081,0.43713,0.6533,0.0089902,0.0089902,0.0089902
104,25271.5,0.74937,0.7177,1.17307,0.79067,0.80566,0.84007,0.67507,0.42013,0.43577,0.65296,0.0089803,0.0089803,0.0089803
105,25513.7,0.74465,0.71043,1.16877,0.79079,0.8059,0.84072,0.67555,0.41997,0.4363,0.65284,0.0089704,0.0089704,0.0089704
106,25756,0.74363,0.70593,1.16757,0.79312,0.80707,0.84065,0.67559,0.41993,0.43613,0.65307,0.0089605,0.0089605,0.0089605
107,25998.2,0.74036,0.70411,1.16303,0.7883,0.81675,0.84103,0.67627,0.4197,0.43562,0.65274,0.0089506,0.0089506,0.0089506
108,26242.1,0.74513,0.70748,1.16812,0.78788,0.81894,0.84179,0.67657,0.41943,0.43554,0.65271,0.0089407,0.0089407,0.0089407
109,26484.7,0.73563,0.69598,1.16,0.78662,0.8202,0.84076,0.67641,0.4191,0.43808,0.65273,0.0089308,0.0089308,0.0089308
110,26728,0.73067,0.69527,1.15709,0.78663,0.82045,0.84147,0.67782,0.41865,0.43945,0.65222,0.0089209,0.0089209,0.0089209
111,26970.1,0.72829,0.68866,1.15355,0.7852,0.82042,0.84194,0.67793,0.41835,0.44067,0.65213,0.008911,0.008911,0.008911
112,27212.5,0.73196,0.69551,1.16135,0.78714,0.81923,0.84236,0.67841,0.41774,0.44047,0.65168,0.0089011,0.0089011,0.0089011
113,27455,0.72617,0.68851,1.15441,0.78779,0.81731,0.84298,0.67929,0.41745,0.44138,0.65151,0.0088912,0.0088912,0.0088912
114,27697.2,0.72623,0.68803,1.15012,0.794,0.81305,0.84312,0.68007,0.41692,0.44179,0.65093,0.0088813,0.0088813,0.0088813
115,27939.8,0.72891,0.68466,1.15574,0.79405,0.81199,0.84326,0.68022,0.4163,0.44122,0.65034,0.0088714,0.0088714,0.0088714
116,28182.1,0.72104,0.68265,1.15245,0.79474,0.81401,0.84356,0.68068,0.4158,0.44224,0.65014,0.0088615,0.0088615,0.0088615
117,28424.4,0.72171,0.68043,1.15397,0.79348,0.81601,0.84358,0.68115,0.41486,0.44284,0.64931,0.0088516,0.0088516,0.0088516
118,28666.8,0.71855,0.67527,1.14833,0.79449,0.81477,0.84396,0.68142,0.41436,0.44308,0.64918,0.0088417,0.0088417,0.0088417
119,28909.3,0.72132,0.67807,1.14971,0.79524,0.81393,0.84374,0.68207,0.41423,0.44216,0.64908,0.0088318,0.0088318,0.0088318
120,29151.6,0.71607,0.67795,1.14565,0.79848,0.81303,0.84415,0.68226,0.41437,0.44242,0.64933,0.0088219,0.0088219,0.0088219
121,29395.5,0.71533,0.67565,1.14509,0.79899,0.81235,0.84403,0.68228,0.41392,0.44312,0.6491,0.008812,0.008812,0.008812
122,29640.3,0.71565,0.67486,1.14312,0.79804,0.81163,0.84367,0.68262,0.41381,0.44243,0.64918,0.0088021,0.0088021,0.0088021
123,29883.5,0.70993,0.67276,1.13786,0.79782,0.8112,0.84335,0.68262,0.41332,0.44102,0.64882,0.0087922,0.0087922,0.0087922
124,30124.5,0.7131,0.67147,1.14195,0.79659,0.81137,0.8433,0.68347,0.41282,0.43973,0.64844,0.0087823,0.0087823,0.0087823
125,30366.4,0.71326,0.66764,1.14167,0.79979,0.807,0.84372,0.68442,0.41238,0.44003,0.64797,0.0087724,0.0087724,0.0087724
126,30608.8,0.71015,0.66724,1.14158,0.8007,0.80709,0.8439,0.6847,0.41209,0.43952,0.64804,0.0087625,0.0087625,0.0087625
127,30851.1,0.70322,0.66314,1.13676,0.80251,0.80646,0.84418,0.68497,0.41173,0.43912,0.64791,0.0087526,0.0087526,0.0087526
128,31093.3,0.70669,0.66452,1.13773,0.81042,0.79518,0.84416,0.68502,0.41125,0.43882,0.6476,0.0087427,0.0087427,0.0087427
