epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,3086.14,1.16365,0.96874,1.44704,0.79697,0.81973,0.85655,0.62585,0.36887,1.49632,0.36012,0.0093862,0.0093862,0.0093862
64,3134.61,1.16069,0.96516,1.44327,0.82186,0.76288,0.85065,0.6195,0.37305,1.30514,0.35832,0.0093763,0.0093763,0.0093763
65,3183.39,1.1567,0.95845,1.43264,0.83026,0.78058,0.85267,0.61765,0.37877,1.09956,0.36542,0.0093664,0.0093664,0.0093664
66,3231.86,1.14009,0.94776,1.42396,0.81993,0.818,0.85309,0.62565,0.36915,1.32111,0.35733,0.0093565,0.0093565,0.0093565
67,3280.41,1.14541,0.95378,1.42985,0.85412,0.76924,0.8559,0.62397,0.37067,1.66763,0.35818,0.0093466,0.0093466,0.0093466
68,3329.24,1.13833,0.93444,1.41784,0.86219,0.77757,0.85587,0.62728,0.38009,1.75881,0.37045,0.0093367,0.0093367,0.0093367
69,3377.77,1.14557,0.94769,1.429,0.81888,0.80915,0.85019,0.62384,0.37792,3.41671,0.36822,0.0093268,0.0093268,0.0093268
70,3426.61,1.14198,0.93563,1.4168,0.83049,0.81535,0.8637,0.63995,0.37077,2.09011,0.35978,0.0093169,0.0093169,0.0093169
71,3475.67,1.13921,0.93313,1.41536,0.80543,0.81608,0.85869,0.63407,0.3622,1.24402,0.35293,0.009307,0.009307,0.009307
72,3524.32,1.12946,0.9232,1.41157,0.83241,0.80134,0.86387,0.63513,0.37204,1.40206,0.36247,0.0092971,0.0092971,0.0092971
73,3573.04,1.12937,0.92243,1.40945,0.80073,0.8375,0.86568,0.62484,0.37557,1.52661,0.36408,0.0092872,0.0092872,0.0092872
74,3621.9,1.12836,0.92017,1.40906,0.77028,0.84888,0.86904,0.63544,0.36566,2.06097,0.35774,0.0092773,0.0092773,0.0092773
