epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,14014.8,0.65383,0.55385,1.05687,0.85397,0.79332,0.84563,0.68885,0.56261,0.68123,0.83951,0.00406,0.00406,0.00406
122,14131,0.65215,0.55403,1.0492,0.85466,0.79365,0.84496,0.68916,0.56197,0.68058,0.83904,0.0040105,0.0040105,0.0040105
123,14247.4,0.647,0.55267,1.05002,0.85368,0.79458,0.84502,0.68947,0.56151,0.68158,0.83875,0.003961,0.003961,0.003961
124,14363.6,0.64675,0.55113,1.0517,0.85381,0.79424,0.84499,0.68982,0.56102,0.67857,0.8386,0.0039115,0.0039115,0.0039115
125,14480,0.64396,0.55352,1.04997,0.85345,0.79438,0.84494,0.68989,0.56065,0.67552,0.83836,0.003862,0.003862,0.003862
126,14596.3,0.64301,0.54641,1.05044,0.85112,0.79684,0.84513,0.69011,0.5603,0.67698,0.83798,0.0038125,0.0038125,0.0038125
127,14712.6,0.64223,0.54819,1.04656,0.82099,0.8276,0.84678,0.69088,0.56018,0.67666,0.83751,0.003763,0.003763,0.003763
128,14828.7,0.63644,0.53822,1.0456,0.85266,0.79986,0.84716,0.69176,0.55991,0.67746,0.83725,0.0037135,0.0037135,0.0037135
129,14945.3,0.63541,0.5376,1.04225,0.84891,0.80131,0.84697,0.69174,0.55952,0.67637,0.83683,0.003664,0.003664,0.003664
130,15060.9,0.63625,0.53811,1.04525,0.85205,0.79952,0.84745,0.693,0.55872,0.67474,0.83636,0.0036145,0.0036145,0.0036145
131,15177.4,0.63437,0.53832,1.04296,0.85238,0.80016,0.8478,0.69311,0.55763,0.67537,0.83532,0.003565,0.003565,0.003565
132,15293.5,0.62802,0.53076,1.03677,0.84804,0.80184,0.84791,0.69439,0.55662,0.67533,0.83448,0.0035155,0.0035155,0.0035155
133,15409.9,0.62355,0.53321,1.03716,0.84686,0.80341,0.84826,0.69483,0.556,0.67309,0.83402,0.003466,0.003466,0.003466
134,15526.3,0.62572,0.53459,1.04073,0.84916,0.80198,0.84871,0.69558,0.55471,0.67187,0.83342,0.0034165,0.0034165,0.0034165
135,15642.8,0.62307,0.52571,1.03852,0.83817,0.81285,0.84933,0.69561,0.55436,0.66736,0.83318,0.003367,0.003367,0.003367
136,15759,0.6204,0.52776,1.03738,0.83753,0.81327,0.84957,0.69634,0.55442,0.66387,0.83316,0.0033175,0.0033175,0.0033175
137,15875.1,0.62162,0.52672,1.03747,0.83811,0.81437,0.85002,0.69698,0.5539,0.66436,0.83286,0.003268,0.003268,0.003268
138,15991.4,0.61231,0.51853,1.03068,0.83844,0.81519,0.85009,0.69784,0.55334,0.66542,0.83246,0.0032185,0.0032185,0.0032185
139,16107.6,0.61497,0.51534,1.02886,0.83741,0.81519,0.85044,0.69793,0.55274,0.66419,0.83207,0.003169,0.003169,0.003169
140,16224,0.60863,0.51993,1.02838,0.83906,0.81469,0.85063,0.69805,0.55224,0.66328,0.8318,0.0031195,0.0031195,0.0031195
141,16340.1,0.61067,0.51504,1.02871,0.83967,0.81475,0.85053,0.69782,0.55178,0.65933,0.83157,0.00307,0.00307,0.00307
142,16456.1,0.60577,0.50809,1.02774,0.83977,0.81404,0.85065,0.69838,0.55125,0.65729,0.83106,0.0030205,0.0030205,0.0030205
143,16572.1,0.60423,0.51036,1.02779,0.8405,0.81172,0.85074,0.6988,0.55045,0.65574,0.83042,0.002971,0.002971,0.002971
144,16688.7,0.60393,0.507,1.02635,0.8413,0.81017,0.8506,0.69945,0.5496,0.65486,0.83001,0.0029215,0.0029215,0.0029215
145,16804.8,0.60552,0.51303,1.02742,0.84388,0.80981,0.85069,0.69988,0.54908,0.65403,0.82971,0.002872,0.002872,0.002872
146,16921.3,0.6,0.5042,1.02401,0.84523,0.80961,0.85092,0.70036,0.54812,0.6514,0.82903,0.0028225,0.0028225,0.0028225
147,17037.2,0.59262,0.49911,1.02134,0.8461,0.81104,0.85093,0.70042,0.54742,0.65271,0.82877,0.002773,0.002773,0.002773
148,17153.9,0.59511,0.50422,1.02185,0.84683,0.81082,0.85086,0.70083,0.54664,0.65198,0.82854,0.0027235,0.0027235,0.0027235
149,17270.5,0.59344,0.50074,1.02026,0.84721,0.81136,0.8513,0.70178,0.54583,0.65225,0.82791,0.002674,0.002674,0.002674
150,17386.9,0.5903,0.4982,1.01899,0.84711,0.81181,0.85127,0.70213,0.54549,0.65189,0.82821,0.0026245,0.0026245,0.0026245
151,17502.8,0.58969,0.49523,1.02047,0.84768,0.81187,0.85092,0.70228,0.54423,0.65294,0.82754,0.002575,0.002575,0.002575
152,17619.3,0.58664,0.49104,1.01909,0.84744,0.81223,0.85156,0.70303,0.5435,0.65114,0.82684,0.0025255,0.0025255,0.0025255
153,17735.3,0.58852,0.49018,1.01725,0.84702,0.81151,0.85122,0.70313,0.54311,0.6521,0.82672,0.002476,0.002476,0.002476
154,17851.8,0.58433,0.48813,1.01671,0.84726,0.81395,0.85179,0.70375,0.54253,0.65288,0.82641,0.0024265,0.0024265,0.0024265
155,17967.9,0.58283,0.49399,1.01648,0.84765,0.81361,0.8521,0.70486,0.54186,0.65309,0.8258,0.002377,0.002377,0.002377
156,18084.7,0.58232,0.48711,1.01619,0.84802,0.81468,0.85192,0.70452,0.54164,0.6541,0.8258,0.0023275,0.0023275,0.0023275
157,18200.1,0.58082,0.48975,1.01593,0.84718,0.81403,0.85207,0.70524,0.541,0.65285,0.82516,0.002278,0.002278,0.002278
158,18316.3,0.57246,0.4796,1.01038,0.84782,0.81317,0.85238,0.70565,0.53997,0.65295,0.82445,0.0022285,0.0022285,0.0022285
159,18432.3,0.57305,0.48412,1.01152,0.8475,0.81363,0.8525,0.706,0.53935,0.65176,0.82417,0.002179,0.002179,0.002179
160,18548.6,0.57286,0.4764,1.01118,0.84792,0.81444,0.85297,0.70718,0.53874,0.65042,0.82412,0.0021295,0.0021295,0.0021295
161,18664.6,0.56859,0.47434,1.00877,0.84801,0.81444,0.85311,0.70765,0.53783,0.65092,0.82329,0.00208,0.00208,0.00208
162,18780.9,0.56745,0.47671,1.00646,0.84606,0.81613,0.85319,0.70815,0.53713,0.65302,0.82269,0.0020305,0.0020305,0.0020305
163,18897.1,0.5642,0.47269,1.00637,0.84734,0.81613,0.85363,0.70895,0.53617,0.65441,0.8221,0.001981,0.001981,0.001981
164,19013.1,0.5639,0.472,1.00641,0.84666,0.81583,0.85313,0.70874,0.53553,0.65566,0.82152,0.0019315,0.0019315,0.0019315
165,19129.1,0.56574,0.47537,1.00783,0.84688,0.81439,0.8539,0.70914,0.53504,0.65715,0.8214,0.001882,0.001882,0.001882
166,19245.2,0.55425,0.46667,1.00045,0.84871,0.81356,0.85411,0.71037,0.5344,0.66006,0.82132,0.0018325,0.0018325,0.0018325
