epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,11108.7,0.80103,0.71802,1.13991,0.77208,0.74083,0.77971,0.59061,0.6857,1.5921,0.91187,0.001783,0.001783,0.001783
168,11176.3,0.79979,0.71831,1.13949,0.77349,0.74114,0.78041,0.59124,0.68491,1.58967,0.91129,0.0017335,0.0017335,0.0017335
169,11244.3,0.7952,0.71247,1.13895,0.77351,0.74206,0.78078,0.59113,0.68467,1.58302,0.91107,0.001684,0.001684,0.001684
170,11311.7,0.79634,0.71526,1.13961,0.77508,0.74252,0.78116,0.59185,0.68426,1.5795,0.91078,0.0016345,0.0016345,0.0016345
171,11378.5,0.7914,0.71313,1.13615,0.77572,0.7426,0.78126,0.59244,0.6842,1.56604,0.91088,0.001585,0.001585,0.001585
172,11445.9,0.79079,0.70857,1.13565,0.77475,0.74033,0.7817,0.59275,0.68384,1.56033,0.91066,0.0015355,0.0015355,0.0015355
173,11513.2,0.79207,0.70701,1.13527,0.77608,0.73896,0.78255,0.59356,0.6832,1.55198,0.91003,0.001486,0.001486,0.001486
174,11580.7,0.78991,0.70609,1.13338,0.78171,0.73408,0.78253,0.59442,0.68271,1.54085,0.90965,0.0014365,0.0014365,0.0014365
175,11648.7,0.7898,0.70445,1.13482,0.78077,0.73657,0.78302,0.59493,0.6819,1.52479,0.90898,0.001387,0.001387,0.001387
176,11715.9,0.78526,0.70042,1.13045,0.78573,0.73678,0.78435,0.59585,0.68087,1.50997,0.9083,0.0013375,0.0013375,0.0013375
177,11783.3,0.78421,0.70007,1.13255,0.78193,0.73963,0.78495,0.59599,0.68027,1.5006,0.90801,0.001288,0.001288,0.001288
178,11850.2,0.77854,0.6908,1.12718,0.78153,0.74031,0.78513,0.59627,0.68037,1.48006,0.90819,0.0012385,0.0012385,0.0012385
179,11918.9,0.78222,0.693,1.13044,0.78032,0.73832,0.78434,0.59659,0.6803,1.46544,0.90826,0.001189,0.001189,0.001189
180,11986.3,0.77904,0.69551,1.12994,0.78095,0.73685,0.78448,0.59742,0.67974,1.45449,0.90788,0.0011395,0.0011395,0.0011395
181,12054.6,0.77815,0.68903,1.12388,0.77929,0.7392,0.78422,0.59698,0.67988,1.44681,0.90806,0.00109,0.00109,0.00109
182,12121.6,0.77616,0.68921,1.12795,0.77823,0.74172,0.78558,0.59739,0.67911,1.43128,0.90768,0.0010405,0.0010405,0.0010405
183,12188.9,0.77603,0.6881,1.12739,0.77761,0.74124,0.78517,0.59838,0.67861,1.41974,0.90718,0.000991,0.000991,0.000991
184,12256.2,0.77115,0.68261,1.1217,0.77668,0.74241,0.78536,0.59859,0.67851,1.41078,0.90714,0.0009415,0.0009415,0.0009415
