epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,10797.4,0.76508,0.66171,1.11348,0.81038,0.80495,0.84,0.67796,0.58571,0.56325,0.8389,0.0091189,0.0091189,0.0091189
91,10917.4,0.76665,0.65997,1.11208,0.80108,0.81091,0.8403,0.67809,0.58496,0.56129,0.839,0.009109,0.009109,0.009109
92,11037.6,0.76921,0.65937,1.11448,0.80231,0.81145,0.84197,0.67947,0.58356,0.56207,0.83836,0.0090991,0.0090991,0.0090991
93,11157.5,0.76288,0.65781,1.11111,0.79436,0.81955,0.84265,0.68113,0.58293,0.56123,0.83792,0.0090892,0.0090892,0.0090892
94,11277.4,0.76809,0.66143,1.11866,0.79804,0.81534,0.84329,0.68077,0.58197,0.5621,0.83661,0.0090793,0.0090793,0.0090793
95,11396.8,0.76644,0.66182,1.11584,0.79857,0.81586,0.84301,0.68211,0.58131,0.56122,0.83656,0.0090694,0.0090694,0.0090694
96,11516.9,0.75883,0.64804,1.10993,0.79734,0.81798,0.84312,0.68193,0.58091,0.56208,0.83584,0.0090595,0.0090595,0.0090595
97,11636.5,0.75897,0.64885,1.11127,0.79402,0.82076,0.84379,0.68256,0.57948,0.56064,0.83449,0.0090496,0.0090496,0.0090496
98,11756.4,0.75865,0.65166,1.11001,0.79268,0.82419,0.84427,0.68354,0.57828,0.55939,0.83338,0.0090397,0.0090397,0.0090397
99,11876.4,0.75472,0.64637,1.10758,0.79328,0.82441,0.84477,0.68349,0.57792,0.561,0.83312,0.0090298,0.0090298,0.0090298
100,11996.3,0.75478,0.64868,1.10904,0.79634,0.8213,0.84502,0.68398,0.57739,0.56265,0.83283,0.0090199,0.0090199,0.0090199
101,12116.3,0.75098,0.64099,1.10623,0.80245,0.81247,0.84438,0.68451,0.5774,0.56326,0.83277,0.00901,0.00901,0.00901
102,12236.2,0.75303,0.64815,1.1079,0.80301,0.81338,0.845,0.6853,0.57691,0.56658,0.83252,0.0090001,0.0090001,0.0090001
103,12356.2,0.75293,0.63973,1.1063,0.80447,0.8125,0.84639,0.68564,0.57687,0.56856,0.83266,0.0089902,0.0089902,0.0089902
104,12476,0.7521,0.64723,1.10757,0.80471,0.81466,0.84649,0.68575,0.57695,0.569,0.83297,0.0089803,0.0089803,0.0089803
105,12596.1,0.74508,0.63887,1.10165,0.81183,0.80628,0.84665,0.68648,0.57712,0.57275,0.8337,0.0089704,0.0089704,0.0089704
106,12716.1,0.74724,0.63673,1.10379,0.79765,0.81706,0.84645,0.68731,0.57661,0.57279,0.83318,0.0089605,0.0089605,0.0089605
107,12836,0.74748,0.63484,1.1025,0.80571,0.80788,0.84639,0.6876,0.57634,0.57348,0.83321,0.0089506,0.0089506,0.0089506
108,12955.9,0.74747,0.63655,1.10362,0.79957,0.81189,0.84629,0.68779,0.57605,0.57746,0.83301,0.0089407,0.0089407,0.0089407
109,13075.5,0.74446,0.63989,1.10284,0.79862,0.81178,0.84554,0.68766,0.57583,0.58098,0.83353,0.0089308,0.0089308,0.0089308
110,13195.2,0.73758,0.63198,1.09766,0.79861,0.81286,0.8457,0.68756,0.57564,0.58253,0.83415,0.0089209,0.0089209,0.0089209
111,13314.7,0.73626,0.62601,1.09501,0.79987,0.81303,0.84524,0.68741,0.57549,0.58428,0.83472,0.008911,0.008911,0.008911
112,13434.3,0.74137,0.62643,1.09919,0.80154,0.81266,0.84537,0.6874,0.57585,0.58546,0.83555,0.0089011,0.0089011,0.0089011
113,13553.8,0.73625,0.63108,1.09347,0.79496,0.81502,0.84532,0.68769,0.57539,0.58636,0.83534,0.0088912,0.0088912,0.0088912
114,13673.3,0.73593,0.62682,1.09626,0.80455,0.80922,0.84563,0.6875,0.57489,0.58647,0.83506,0.0088813,0.0088813,0.0088813
115,13792.8,0.73488,0.62306,1.0967,0.80527,0.80979,0.84573,0.68758,0.57447,0.59004,0.8348,0.0088714,0.0088714,0.0088714
116,13912.2,0.73467,0.62813,1.09521,0.81137,0.80389,0.84566,0.68821,0.57474,0.59347,0.83538,0.0088615,0.0088615,0.0088615
117,14032.2,0.73431,0.62589,1.09693,0.81011,0.8064,0.84548,0.68829,0.5745,0.59249,0.8353,0.0088516,0.0088516,0.0088516
118,14152,0.73267,0.62301,1.09624,0.81216,0.80585,0.8451,0.68845,0.5736,0.58944,0.83434,0.0088417,0.0088417,0.0088417
119,14272,0.73605,0.62086,1.09299,0.81218,0.8054,0.84539,0.68809,0.57374,0.58686,0.83538,0.0088318,0.0088318,0.0088318
120,14391.6,0.72965,0.61355,1.0898,0.81162,0.80518,0.84531,0.68845,0.57379,0.58592,0.8358,0.0088219,0.0088219,0.0088219
121,14511.6,0.73084,0.61697,1.09343,0.81164,0.80426,0.84564,0.68801,0.57363,0.58725,0.83606,0.008812,0.008812,0.008812
122,14631.1,0.72939,0.62267,1.08702,0.81284,0.80504,0.84615,0.68774,0.57349,0.58768,0.83575,0.0088021,0.0088021,0.0088021
123,14750.5,0.7296,0.61633,1.09053,0.81321,0.80328,0.84628,0.6879,0.57367,0.58655,0.83634,0.0087922,0.0087922,0.0087922
124,14869.8,0.72693,0.61888,1.08945,0.81502,0.803,0.84659,0.68782,0.57318,0.58668,0.83634,0.0087823,0.0087823,0.0087823
125,14989.2,0.72617,0.62299,1.08792,0.81471,0.80318,0.84646,0.68824,0.5728,0.58591,0.83605,0.0087724,0.0087724,0.0087724
126,15108.7,0.72504,0.61268,1.08836,0.81734,0.80164,0.84642,0.68879,0.57296,0.5871,0.83643,0.0087625,0.0087625,0.0087625
127,15228.6,0.72861,0.62131,1.08902,0.82103,0.79884,0.84604,0.68885,0.57235,0.58619,0.83627,0.0087526,0.0087526,0.0087526
128,15348.4,0.72033,0.61272,1.08674,0.81802,0.80118,0.84624,0.68945,0.57163,0.58652,0.83597,0.0087427,0.0087427,0.0087427
