epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,7008.05,0.8783,0.65845,1.21978,0.84346,0.87905,0.88922,0.68529,0.33853,0.33038,0.34832,0.0091585,0.0091585,0.0091585
87,7089.82,0.87391,0.65414,1.20971,0.84319,0.86967,0.89085,0.68844,0.33918,0.33826,0.34821,0.0091486,0.0091486,0.0091486
88,7171.54,0.86633,0.65088,1.21221,0.86012,0.84406,0.89367,0.6907,0.33665,0.34954,0.34825,0.0091387,0.0091387,0.0091387
89,7253.67,0.85581,0.64258,1.20019,0.86875,0.84775,0.89283,0.68941,0.33701,0.26285,0.35018,0.0091288,0.0091288,0.0091288
90,7334.76,0.86009,0.64501,1.20949,0.88429,0.83712,0.8939,0.68625,0.33963,0.24243,0.35131,0.0091189,0.0091189,0.0091189
91,7416.04,0.85904,0.63851,1.20273,0.87867,0.83367,0.89403,0.68733,0.33694,0.2387,0.35014,0.009109,0.009109,0.009109
92,7497.38,0.85655,0.64355,1.2013,0.83802,0.89395,0.89384,0.6815,0.33914,0.28444,0.35405,0.0090991,0.0090991,0.0090991
93,7578.57,0.85917,0.64165,1.20658,0.88861,0.84609,0.89386,0.67912,0.34434,0.25028,0.35796,0.0090892,0.0090892,0.0090892
94,7659.83,0.85069,0.63875,1.20092,0.89097,0.83661,0.89835,0.67956,0.34755,0.34779,0.3619,0.0090793,0.0090793,0.0090793
95,7741.05,0.8487,0.62988,1.19151,0.89231,0.82647,0.9012,0.68289,0.3523,0.33451,0.3634,0.0090694,0.0090694,0.0090694
96,7822.2,0.84961,0.63734,1.19546,0.88257,0.82109,0.89831,0.68633,0.35169,0.43055,0.36325,0.0090595,0.0090595,0.0090595
97,7903.46,0.8453,0.63309,1.1928,0.8745,0.82942,0.90021,0.68893,0.35013,0.35728,0.36291,0.0090496,0.0090496,0.0090496
98,7984.69,0.85116,0.63505,1.19788,0.82512,0.88104,0.89609,0.68822,0.3504,0.30353,0.36325,0.0090397,0.0090397,0.0090397
99,8065.89,0.83797,0.62943,1.19323,0.82534,0.87362,0.89457,0.68663,0.35027,0.31618,0.36174,0.0090298,0.0090298,0.0090298
100,8147.09,0.83951,0.62634,1.19019,0.82291,0.86783,0.89238,0.68415,0.35041,0.32859,0.36251,0.0090199,0.0090199,0.0090199
101,8228.47,0.83216,0.62425,1.18711,0.83385,0.87072,0.8908,0.68281,0.34884,0.32973,0.36071,0.00901,0.00901,0.00901
102,8309.75,0.83669,0.62508,1.18447,0.84396,0.84429,0.89251,0.68263,0.34676,0.28432,0.36047,0.0090001,0.0090001,0.0090001
103,8391.08,0.83321,0.62359,1.18598,0.81149,0.88155,0.88907,0.68471,0.34662,0.25719,0.36064,0.0089902,0.0089902,0.0089902
104,8472.38,0.8286,0.61514,1.18081,0.87423,0.83621,0.89192,0.69112,0.34528,0.23662,0.35923,0.0089803,0.0089803,0.0089803
105,8554.14,0.84164,0.63082,1.19165,0.88844,0.83452,0.89565,0.69053,0.34406,0.22464,0.35728,0.0089704,0.0089704,0.0089704
106,8635.41,0.83192,0.61845,1.1858,0.88056,0.83469,0.89463,0.68911,0.34521,0.24234,0.35817,0.0089605,0.0089605,0.0089605
107,8716.59,0.83192,0.61592,1.18011,0.90606,0.82866,0.89523,0.69006,0.34548,0.2956,0.35874,0.0089506,0.0089506,0.0089506
108,8797.76,0.8222,0.6136,1.17823,0.84283,0.8751,0.89227,0.69043,0.34496,0.30428,0.35966,0.0089407,0.0089407,0.0089407
109,8879.03,0.82272,0.60887,1.17651,0.84244,0.8787,0.89273,0.69582,0.34417,0.27734,0.35915,0.0089308,0.0089308,0.0089308
110,8960.75,0.81361,0.60622,1.1677,0.84785,0.87666,0.89594,0.69204,0.34451,0.26109,0.36002,0.0089209,0.0089209,0.0089209
111,9042.23,0.81129,0.60339,1.16632,0.85045,0.87522,0.89512,0.69134,0.34438,0.26221,0.36037,0.008911,0.008911,0.008911
112,9123.41,0.81538,0.61087,1.17437,0.85167,0.87845,0.89434,0.68879,0.34412,0.26736,0.35941,0.0089011,0.0089011,0.0089011
113,9204.51,0.80549,0.59985,1.16843,0.84466,0.87829,0.89006,0.68654,0.34389,0.26084,0.36031,0.0088912,0.0088912,0.0088912
114,9285.67,0.81129,0.60435,1.16909,0.83719,0.87887,0.88831,0.68496,0.3444,0.23244,0.36222,0.0088813,0.0088813,0.0088813
115,9366.8,0.81099,0.60351,1.1716,0.8321,0.88738,0.88738,0.68392,0.34338,0.21136,0.36212,0.0088714,0.0088714,0.0088714
116,9448,0.80948,0.60195,1.16715,0.83267,0.89844,0.88755,0.68367,0.34417,0.19621,0.36274,0.0088615,0.0088615,0.0088615
117,9529.15,0.80438,0.59304,1.1626,0.8349,0.88118,0.88851,0.68397,0.34357,0.18734,0.36324,0.0088516,0.0088516,0.0088516
118,9610.47,0.79798,0.59155,1.16141,0.82752,0.89164,0.88776,0.68283,0.34288,0.18515,0.36327,0.0088417,0.0088417,0.0088417
119,9691.78,0.80849,0.59715,1.16662,0.82981,0.88648,0.88803,0.68392,0.34317,0.18698,0.36271,0.0088318,0.0088318,0.0088318
120,9773,0.80385,0.59916,1.16494,0.82623,0.90155,0.88867,0.6897,0.34325,0.19103,0.36313,0.0088219,0.0088219,0.0088219
121,9854.07,0.79848,0.59211,1.164,0.82739,0.89542,0.8888,0.68782,0.3429,0.19287,0.3626,0.008812,0.008812,0.008812
122,9935.28,0.79961,0.59766,1.16325,0.82602,0.89593,0.88881,0.68781,0.34255,0.19608,0.36271,0.0088021,0.0088021,0.0088021
123,10016.3,0.80972,0.60365,1.1704,0.82385,0.9031,0.89092,0.6893,0.3424,0.19959,0.36267,0.0087922,0.0087922,0.0087922
124,10097.6,0.79948,0.59322,1.15866,0.8267,0.89825,0.89109,0.69147,0.3427,0.21066,0.36368,0.0087823,0.0087823,0.0087823
125,10178.9,0.79911,0.5925,1.15875,0.87045,0.85291,0.8906,0.69042,0.34236,0.21426,0.36353,0.0087724,0.0087724,0.0087724
126,10260,0.7978,0.59525,1.15995,0.82899,0.9031,0.89244,0.69166,0.3427,0.2105,0.36428,0.0087625,0.0087625,0.0087625
127,10341.5,0.78106,0.5796,1.14839,0.82781,0.9031,0.89305,0.6928,0.34284,0.20681,0.36422,0.0087526,0.0087526,0.0087526
128,10422.5,0.78669,0.58708,1.15437,0.82592,0.89604,0.89208,0.69277,0.34253,0.20651,0.36408,0.0087427,0.0087427,0.0087427
129,10503.8,0.79575,0.59558,1.16448,0.83633,0.88453,0.89266,0.69197,0.34252,0.19899,0.36412,0.0087328,0.0087328,0.0087328
130,10585.1,0.79208,0.58897,1.15455,0.84474,0.88596,0.8926,0.69235,0.3434,0.19615,0.3649,0.0087229,0.0087229,0.0087229
131,10666.5,0.7845,0.58335,1.15037,0.84226,0.88576,0.89315,0.69167,0.34312,0.18815,0.36464,0.008713,0.008713,0.008713
132,10747.6,0.77961,0.57945,1.15052,0.83889,0.88934,0.89467,0.69163,0.34389,0.18498,0.36529,0.0087031,0.0087031,0.0087031
133,10828.7,0.78216,0.57863,1.15105,0.83716,0.88934,0.89598,0.68919,0.34438,0.18393,0.36601,0.0086932,0.0086932,0.0086932
134,10909.9,0.77375,0.57766,1.14683,0.8672,0.85692,0.89527,0.68906,0.34468,0.18365,0.366,0.0086833,0.0086833,0.0086833
135,10991.6,0.78547,0.58415,1.15484,0.86555,0.85692,0.89532,0.6906,0.34399,0.1827,0.36522,0.0086734,0.0086734,0.0086734
136,11072.8,0.77164,0.5742,1.14476,0.84004,0.88887,0.8956,0.6927,0.3446,0.18617,0.36606,0.0086635,0.0086635,0.0086635
137,11153.9,0.77777,0.57728,1.14389,0.84347,0.88484,0.89557,0.69267,0.34509,0.18485,0.36605,0.0086536,0.0086536,0.0086536
138,11235,0.78016,0.57828,1.15096,0.84397,0.87594,0.89552,0.69195,0.34534,0.18399,0.36648,0.0086437,0.0086437,0.0086437
139,11316.1,0.77114,0.57624,1.14499,0.84187,0.88056,0.89579,0.69258,0.34606,0.18171,0.3674,0.0086338,0.0086338,0.0086338
140,11397.3,0.77705,0.57901,1.14812,0.84721,0.87123,0.89511,0.69253,0.34639,0.18133,0.36761,0.0086239,0.0086239,0.0086239
141,11478.6,0.771,0.57404,1.14204,0.86255,0.8639,0.89656,0.69226,0.34645,0.18044,0.36781,0.008614,0.008614,0.008614
142,11559.8,0.77219,0.57018,1.14211,0.86243,0.86454,0.89782,0.69293,0.34674,0.17873,0.36835,0.0086041,0.0086041,0.0086041
143,11641.1,0.77551,0.57665,1.14671,0.86451,0.86623,0.89769,0.69269,0.34691,0.17799,0.36867,0.0085942,0.0085942,0.0085942
144,11722.2,0.76697,0.57425,1.14172,0.86382,0.86777,0.89696,0.69339,0.34676,0.176,0.36866,0.0085843,0.0085843,0.0085843
145,11803.3,0.76634,0.57171,1.14223,0.86401,0.86783,0.89759,0.6929,0.34671,0.17656,0.36965,0.0085744,0.0085744,0.0085744
146,11884.4,0.76607,0.57067,1.13973,0.86153,0.86661,0.89642,0.69285,0.34619,0.17492,0.36933,0.0085645,0.0085645,0.0085645
147,11965.6,0.76266,0.57002,1.13881,0.85807,0.86784,0.8961,0.69268,0.34541,0.17531,0.36845,0.0085546,0.0085546,0.0085546
148,12046.8,0.75868,0.56543,1.13706,0.85786,0.86756,0.89615,0.6935,0.34522,0.17473,0.36871,0.0085447,0.0085447,0.0085447
149,12127.8,0.76247,0.56627,1.13982,0.8572,0.86783,0.89569,0.69497,0.34507,0.17297,0.3688,0.0085348,0.0085348,0.0085348
150,12208.9,0.75907,0.57051,1.14016,0.85826,0.86834,0.89685,0.69661,0.34457,0.17311,0.36841,0.0085249,0.0085249,0.0085249
151,12290.9,0.76864,0.57142,1.14292,0.8571,0.86851,0.89725,0.69734,0.34424,0.1719,0.36834,0.008515,0.008515,0.008515
152,12372.7,0.7563,0.56216,1.13282,0.85497,0.86877,0.8969,0.6969,0.34412,0.17128,0.36837,0.0085051,0.0085051,0.0085051
153,12453.9,0.76462,0.57003,1.14377,0.86178,0.86652,0.89695,0.69706,0.3444,0.17189,0.3686,0.0084952,0.0084952,0.0084952
154,12535,0.75754,0.56163,1.13256,0.86272,0.86626,0.89685,0.69657,0.34451,0.17241,0.36889,0.0084853,0.0084853,0.0084853
155,13283.1,0.75782,0.56547,1.13662,0.86187,0.86595,0.89677,0.69686,0.34415,0.17393,0.36899,0.0084754,0.0084754,0.0084754
156,13364.3,0.75928,0.56389,1.13698,0.85413,0.86803,0.8974,0.69528,0.34393,0.17503,0.36883,0.0084655,0.0084655,0.0084655
157,13445.6,0.75647,0.56475,1.13322,0.85385,0.86946,0.89737,0.69665,0.34414,0.17526,0.36925,0.0084556,0.0084556,0.0084556
158,13526.8,0.75008,0.55932,1.1314,0.8538,0.86946,0.89728,0.69546,0.34445,0.17631,0.36951,0.0084457,0.0084457,0.0084457
159,13608,0.75498,0.56243,1.13657,0.85559,0.86946,0.89616,0.69484,0.3442,0.17742,0.36959,0.0084358,0.0084358,0.0084358
160,13689.2,0.75961,0.56731,1.13528,0.8557,0.86946,0.89601,0.69491,0.34449,0.17866,0.3698,0.0084259,0.0084259,0.0084259
161,13770.3,0.75399,0.55856,1.13144,0.85394,0.86851,0.89552,0.69574,0.34465,0.17877,0.36987,0.008416,0.008416,0.008416
162,13851.5,0.75374,0.55905,1.12981,0.8521,0.86851,0.8952,0.69463,0.34517,0.17834,0.36988,0.0084061,0.0084061,0.0084061
163,13932.7,0.75515,0.56193,1.13646,0.85312,0.86927,0.89393,0.69308,0.3452,0.1806,0.37005,0.0083962,0.0083962,0.0083962
164,14013.9,0.74413,0.55471,1.12588,0.85372,0.86875,0.89415,0.69384,0.34521,0.18147,0.37005,0.0083863,0.0083863,0.0083863
165,14095.2,0.74795,0.55617,1.12421,0.85391,0.86851,0.89382,0.69503,0.34514,0.18081,0.3699,0.0083764,0.0083764,0.0083764
166,14176.5,0.7406,0.54584,1.1215,0.85381,0.86967,0.89505,0.6955,0.34555,0.18041,0.3706,0.0083665,0.0083665,0.0083665
167,14257.7,0.74286,0.55251,1.12464,0.8504,0.87136,0.89342,0.69367,0.34527,0.18224,0.37057,0.0083566,0.0083566,0.0083566
168,14338.9,0.74406,0.54927,1.12277,0.84869,0.87231,0.89348,0.69338,0.34571,0.18148,0.37051,0.0083467,0.0083467,0.0083467
